project,timestamp,ntasks,nchunks,nfound,seconds
wescon-tools,2026-07-02 09:37:52.741,774,1,774,1.003
wescon-tools,2026-07-02 09:37:53.347,774,1,774,0.589
wescon-tools,2026-07-02 09:37:53.404,18,1,18,0.052
wescon-tools,2026-07-02 09:37:56.675,1465,2,1465,2.731
wescon-tools,2026-07-02 09:37:56.786,18,1,18,0.025
wescon-tools,2026-07-02 09:37:56.814,18,1,18,0.026
wescon-tools,2026-07-02 09:37:56.995,216,1,216,0.154
wescon-tools,2026-07-02 09:37:57.025,18,1,18,0.009
wescon-tools,2026-07-02 09:37:57.052,36,1,36,0.025
wescon-tools,2026-07-02 09:37:57.063,2,1,2,0.006
wescon-tools,2026-07-02 09:37:57.068,1,1,0,0.003
wescon-tools,2026-07-02 10:07:11.721,774,1,774,0.835
wescon-tools,2026-07-02 10:07:12.349,774,1,774,0.612
wescon-tools,2026-07-02 10:07:12.371,18,1,18,0.016
wescon-tools,2026-07-02 10:07:16.387,1465,2,1465,3.636
wescon-tools,2026-07-02 10:07:16.512,18,1,18,0.038
wescon-tools,2026-07-02 10:07:16.579,18,1,18,0.064
wescon-tools,2026-07-02 10:07:16.840,216,1,216,0.240
wescon-tools,2026-07-02 10:07:16.878,18,1,18,0.011
wescon-tools,2026-07-02 10:07:16.942,36,1,36,0.062
wescon-tools,2026-07-02 10:07:16.954,2,1,2,0.006
wescon-tools,2026-07-02 10:07:16.960,1,1,1,0.003
wescon-tools,2026-07-02 10:07:17.685,774,1,774,0.718
wescon-tools,2026-07-02 10:07:18.415,774,1,774,0.728
wescon-tools,2026-07-02 10:07:18.431,18,1,18,0.016
wescon-tools,2026-07-02 10:07:21.649,1465,2,1465,2.948
wescon-tools,2026-07-02 10:07:21.706,18,1,18,0.051
wescon-tools,2026-07-02 10:07:21.750,18,1,18,0.043
wescon-tools,2026-07-02 10:07:22.021,216,1,216,0.266
wescon-tools,2026-07-02 10:07:22.029,18,1,18,0.008
wescon-tools,2026-07-02 10:07:22.060,36,1,36,0.031
wescon-tools,2026-07-02 10:07:22.067,2,1,2,0.006
wescon-tools,2026-07-02 10:07:22.070,1,1,1,0.004
wescon-tools,2026-07-02 10:08:15.205,774,1,774,0.752
wescon-tools,2026-07-02 10:08:15.707,774,1,774,0.486
wescon-tools,2026-07-02 10:08:15.729,18,1,18,0.017
wescon-tools,2026-07-02 10:08:18.560,1465,2,1465,2.493
wescon-tools,2026-07-02 10:08:18.674,18,1,18,0.022
wescon-tools,2026-07-02 10:08:18.698,18,1,18,0.022
wescon-tools,2026-07-02 10:08:18.944,216,1,216,0.224
wescon-tools,2026-07-02 10:08:18.980,18,1,18,0.013
wescon-tools,2026-07-02 10:08:19.024,36,1,36,0.043
wescon-tools,2026-07-02 10:08:19.033,1,1,0,0.003
wescon-tools,2026-07-02 10:08:19.041,2,1,2,0.006
wescon-tools,2026-07-02 10:08:19.047,1,1,1,0.003
wescon-tools,2026-07-02 10:08:19.658,774,1,774,0.609
wescon-tools,2026-07-02 10:08:20.636,774,1,774,0.976
wescon-tools,2026-07-02 10:08:20.666,18,1,18,0.029
wescon-tools,2026-07-02 10:08:23.165,1465,2,1465,2.219
wescon-tools,2026-07-02 10:08:23.192,18,1,18,0.024
wescon-tools,2026-07-02 10:08:23.213,18,1,18,0.021
wescon-tools,2026-07-02 10:08:23.396,216,1,216,0.183
wescon-tools,2026-07-02 10:08:23.404,18,1,18,0.008
wescon-tools,2026-07-02 10:08:23.434,36,1,36,0.029
wescon-tools,2026-07-02 10:08:23.436,1,1,0,0.002
wescon-tools,2026-07-02 10:08:23.441,2,1,2,0.005
wescon-tools,2026-07-02 10:08:23.444,1,1,1,0.003
wescon-tools,2026-07-02 10:08:49.421,774,1,774,0.566
wescon-tools,2026-07-02 10:08:49.945,774,1,774,0.507
wescon-tools,2026-07-02 10:08:49.974,18,1,18,0.024
wescon-tools,2026-07-02 10:08:52.465,1465,2,1465,2.183
wescon-tools,2026-07-02 10:08:52.595,18,1,18,0.049
wescon-tools,2026-07-02 10:08:52.617,18,1,18,0.019
wescon-tools,2026-07-02 10:08:52.855,216,1,216,0.217
wescon-tools,2026-07-02 10:08:52.891,18,1,18,0.016
wescon-tools,2026-07-02 10:08:52.918,36,1,36,0.026
wescon-tools,2026-07-02 10:08:52.926,1,1,0,0.002
wescon-tools,2026-07-02 10:08:52.933,2,1,2,0.005
wescon-tools,2026-07-02 10:08:52.938,1,1,1,0.003
wescon-tools,2026-07-02 10:08:53.460,774,1,774,0.517
wescon-tools,2026-07-02 10:08:54.229,774,1,774,0.767
wescon-tools,2026-07-02 10:08:54.295,18,1,18,0.065
wescon-tools,2026-07-02 10:08:56.374,1465,2,1465,1.752
wescon-tools,2026-07-02 10:08:56.401,18,1,18,0.026
wescon-tools,2026-07-02 10:08:56.427,18,1,18,0.022
wescon-tools,2026-07-02 10:08:56.562,216,1,216,0.134
wescon-tools,2026-07-02 10:08:56.571,18,1,18,0.010
wescon-tools,2026-07-02 10:08:56.600,36,1,36,0.029
wescon-tools,2026-07-02 10:08:56.603,1,1,0,0.002
wescon-tools,2026-07-02 10:08:56.608,2,1,2,0.005
wescon-tools,2026-07-02 10:08:56.613,1,1,1,0.005
wescon-tools,2026-07-02 10:11:45.275,774,1,774,0.596
wescon-tools,2026-07-02 10:11:45.869,774,1,774,0.577
wescon-tools,2026-07-02 10:11:45.894,18,1,18,0.019
wescon-tools,2026-07-02 10:11:49.205,1465,2,1465,2.966
wescon-tools,2026-07-02 10:11:49.316,18,1,18,0.026
wescon-tools,2026-07-02 10:11:49.346,18,1,18,0.022
wescon-tools,2026-07-02 10:11:49.495,216,1,216,0.127
wescon-tools,2026-07-02 10:11:49.523,18,1,18,0.008
wescon-tools,2026-07-02 10:11:49.554,36,1,36,0.030
wescon-tools,2026-07-02 10:11:49.562,1,1,0,0.002
wescon-tools,2026-07-02 10:11:49.569,2,1,2,0.005
wescon-tools,2026-07-02 10:11:49.575,1,1,1,0.003
wescon-tools,2026-07-02 10:11:50.182,774,1,774,0.605
wescon-tools,2026-07-02 10:11:50.865,774,1,774,0.681
wescon-tools,2026-07-02 10:11:50.883,18,1,18,0.018
wescon-tools,2026-07-02 10:11:53.847,1465,2,1465,2.695
wescon-tools,2026-07-02 10:11:53.889,18,1,18,0.023
wescon-tools,2026-07-02 10:11:53.918,18,1,18,0.024
wescon-tools,2026-07-02 10:11:54.084,216,1,216,0.166
wescon-tools,2026-07-02 10:11:54.093,18,1,18,0.008
wescon-tools,2026-07-02 10:11:54.136,36,1,36,0.043
wescon-tools,2026-07-02 10:11:54.140,1,1,0,0.003
wescon-tools,2026-07-02 10:11:54.148,2,1,2,0.009
wescon-tools,2026-07-02 10:11:54.154,1,1,1,0.006
wescon-tools,2026-07-02 10:14:27.245,11,1,11,0.057
wescon-tools,2026-07-02 10:14:27.286,11,1,11,0.029
wescon-tools,2026-07-02 10:14:27.294,1,1,1,0.006
wescon-tools,2026-07-02 10:14:27.678,6,1,6,0.024
wescon-tools,2026-07-02 10:14:27.723,1,1,1,0.004
wescon-tools,2026-07-02 10:14:27.731,1,1,1,0.007
wescon-tools,2026-07-02 10:14:27.783,12,1,12,0.031
wescon-tools,2026-07-02 10:14:27.805,1,1,1,0.004
wescon-tools,2026-07-02 10:14:27.815,2,1,2,0.008
wescon-tools,2026-07-02 10:14:27.820,0,0,0,0.000
wescon-tools,2026-07-02 10:14:27.822,0,0,0,0.000
wescon-tools,2026-07-02 10:14:27.825,0,0,0,0.000
wescon-tools,2026-07-02 10:14:28.198,11,1,11,0.017
wescon-tools,2026-07-02 10:14:28.290,11,1,11,0.015
wescon-tools,2026-07-02 10:14:28.295,1,1,1,0.003
wescon-tools,2026-07-02 10:14:28.627,6,1,6,0.068
wescon-tools,2026-07-02 10:14:28.674,1,1,1,0.008
wescon-tools,2026-07-02 10:14:28.697,1,1,1,0.022
wescon-tools,2026-07-02 10:14:28.824,12,1,12,0.107
wescon-tools,2026-07-02 10:14:28.855,1,1,1,0.012
wescon-tools,2026-07-02 10:14:28.879,2,1,2,0.022
wescon-tools,2026-07-02 10:14:28.884,0,0,0,0.000
wescon-tools,2026-07-02 10:14:28.886,0,0,0,0.000
wescon-tools,2026-07-02 10:14:28.889,0,0,0,0.000
wescon-tools,2026-07-02 10:14:57.130,774,1,774,2.368
wescon-tools,2026-07-02 10:14:58.864,774,1,774,1.702
wescon-tools,2026-07-02 10:14:58.914,18,1,18,0.044
wescon-tools,2026-07-02 10:15:05.298,1465,2,1465,6.014
wescon-tools,2026-07-02 10:15:05.417,18,1,18,0.033
wescon-tools,2026-07-02 10:15:05.468,18,1,18,0.048
wescon-tools,2026-07-02 10:15:05.862,216,1,216,0.373
wescon-tools,2026-07-02 10:15:05.903,18,1,18,0.020
wescon-tools,2026-07-02 10:15:05.983,36,1,36,0.077
wescon-tools,2026-07-02 10:15:05.998,1,1,0,0.009
wescon-tools,2026-07-02 10:15:06.015,2,1,2,0.015
wescon-tools,2026-07-02 10:15:06.026,1,1,1,0.009
wescon-tools,2026-07-02 10:29:15.159,774,1,774,0.539
wescon-tools,2026-07-02 10:29:15.744,774,1,774,0.567
wescon-tools,2026-07-02 10:29:15.768,18,1,18,0.016
wescon-tools,2026-07-02 10:29:18.783,1465,2,1465,2.626
wescon-tools,2026-07-02 10:29:18.883,18,1,18,0.023
wescon-tools,2026-07-02 10:29:18.912,18,1,18,0.023
wescon-tools,2026-07-02 10:29:19.139,216,1,216,0.205
wescon-tools,2026-07-02 10:29:19.168,18,1,18,0.009
wescon-tools,2026-07-02 10:29:19.199,36,1,36,0.028
wescon-tools,2026-07-02 10:29:19.209,1,1,1,0.005
wescon-tools,2026-07-02 10:29:19.217,2,1,2,0.005
wescon-tools,2026-07-02 10:29:19.223,1,1,1,0.004
wescon-tools,2026-07-02 10:29:19.823,774,1,774,0.597
wescon-tools,2026-07-02 10:29:20.276,774,1,774,0.452
wescon-tools,2026-07-02 10:29:20.292,18,1,18,0.014
wescon-tools,2026-07-02 10:29:22.440,1465,2,1465,1.631
wescon-tools,2026-07-02 10:29:22.478,18,1,18,0.035
wescon-tools,2026-07-02 10:29:22.504,18,1,18,0.022
wescon-tools,2026-07-02 10:29:22.671,216,1,216,0.166
wescon-tools,2026-07-02 10:29:22.680,18,1,18,0.009
wescon-tools,2026-07-02 10:29:22.711,36,1,36,0.031
wescon-tools,2026-07-02 10:29:22.715,1,1,1,0.004
wescon-tools,2026-07-02 10:29:22.720,2,1,2,0.005
wescon-tools,2026-07-02 10:29:22.726,1,1,1,0.005
wescon-tools,2026-07-02 11:21:29.929,774,1,774,0.868
wescon-tools,2026-07-02 11:21:30.781,774,1,774,0.832
wescon-tools,2026-07-02 11:21:30.810,18,1,18,0.024
wescon-tools,2026-07-02 11:21:34.559,1465,2,1465,3.353
wescon-tools,2026-07-02 11:21:34.669,18,1,18,0.023
wescon-tools,2026-07-02 11:21:34.701,18,1,18,0.030
wescon-tools,2026-07-02 11:21:34.886,216,1,216,0.161
wescon-tools,2026-07-02 11:21:34.916,18,1,18,0.008
wescon-tools,2026-07-02 11:21:34.949,36,1,36,0.030
wescon-tools,2026-07-02 11:21:34.961,1,1,1,0.005
wescon-tools,2026-07-02 11:21:34.971,2,1,2,0.007
wescon-tools,2026-07-02 11:21:34.984,1,1,1,0.008
wescon-tools,2026-07-02 11:21:46.428,774,1,774,0.737
wescon-tools,2026-07-02 11:21:47.427,774,1,774,0.983
wescon-tools,2026-07-02 11:21:47.468,18,1,18,0.034
wescon-tools,2026-07-02 11:21:50.003,1465,2,1465,2.228
wescon-tools,2026-07-02 11:21:50.120,18,1,18,0.021
wescon-tools,2026-07-02 11:21:50.144,18,1,18,0.019
wescon-tools,2026-07-02 11:21:50.393,216,1,216,0.229
wescon-tools,2026-07-02 11:21:50.446,18,1,18,0.030
wescon-tools,2026-07-02 11:21:50.531,36,1,36,0.082
wescon-tools,2026-07-02 11:21:50.544,1,1,1,0.006
wescon-tools,2026-07-02 11:21:50.556,2,1,2,0.009
wescon-tools,2026-07-02 11:21:50.565,1,1,1,0.004
wescon-tools,2026-07-02 11:23:09.655,774,1,774,2.192
wescon-tools,2026-07-02 11:23:11.986,774,1,774,2.259
wescon-tools,2026-07-02 11:23:12.282,18,1,18,0.290
wescon-tools,2026-07-02 11:23:16.369,1465,2,1465,3.644
wescon-tools,2026-07-02 11:23:16.472,18,1,18,0.025
wescon-tools,2026-07-02 11:23:16.558,18,1,18,0.084
wescon-tools,2026-07-02 11:23:16.813,216,1,216,0.233
wescon-tools,2026-07-02 11:23:16.863,18,1,18,0.028
wescon-tools,2026-07-02 11:23:16.927,36,1,36,0.062
wescon-tools,2026-07-02 11:23:16.938,1,1,1,0.004
wescon-tools,2026-07-02 11:23:16.949,2,1,2,0.007
wescon-tools,2026-07-02 11:23:16.959,1,1,1,0.006
wescon-tools,2026-07-02 11:47:49.786,774,1,774,0.537
wescon-tools,2026-07-02 11:47:50.197,774,1,774,0.395
wescon-tools,2026-07-02 11:47:50.216,18,1,18,0.013
wescon-tools,2026-07-02 11:47:52.584,1465,2,1465,1.971
wescon-tools,2026-07-02 11:47:52.682,18,1,18,0.021
wescon-tools,2026-07-02 11:47:52.711,18,1,18,0.026
wescon-tools,2026-07-02 11:47:52.860,216,1,216,0.123
wescon-tools,2026-07-02 11:47:52.889,18,1,18,0.009
wescon-tools,2026-07-02 11:47:52.926,36,1,36,0.035
wescon-tools,2026-07-02 11:47:52.936,1,1,1,0.003
wescon-tools,2026-07-02 11:47:52.942,2,1,2,0.004
wescon-tools,2026-07-02 11:47:52.948,1,1,1,0.002
wescon-tools,2026-07-02 11:47:53.371,774,1,774,0.420
wescon-tools,2026-07-02 11:47:53.744,774,1,774,0.372
wescon-tools,2026-07-02 11:47:53.757,18,1,18,0.012
wescon-tools,2026-07-02 11:47:55.961,1465,2,1465,1.942
wescon-tools,2026-07-02 11:47:55.988,18,1,18,0.025
wescon-tools,2026-07-02 11:47:56.015,18,1,18,0.022
wescon-tools,2026-07-02 11:47:56.140,216,1,216,0.125
wescon-tools,2026-07-02 11:47:56.148,18,1,18,0.008
wescon-tools,2026-07-02 11:47:56.181,36,1,36,0.033
wescon-tools,2026-07-02 11:47:56.184,1,1,1,0.003
wescon-tools,2026-07-02 11:47:56.188,2,1,2,0.004
wescon-tools,2026-07-02 11:47:56.191,1,1,1,0.002
wescon-tools,2026-07-02 11:48:02.359,774,1,774,0.465
wescon-tools,2026-07-02 11:48:02.802,774,1,774,0.425
wescon-tools,2026-07-02 11:48:02.819,18,1,18,0.012
wescon-tools,2026-07-02 11:48:04.820,1465,2,1465,1.702
wescon-tools,2026-07-02 11:48:04.919,18,1,18,0.021
wescon-tools,2026-07-02 11:48:04.943,18,1,18,0.018
wescon-tools,2026-07-02 11:48:05.082,216,1,216,0.118
wescon-tools,2026-07-02 11:48:05.111,18,1,18,0.008
wescon-tools,2026-07-02 11:48:05.151,36,1,36,0.038
wescon-tools,2026-07-02 11:48:05.161,1,1,1,0.003
wescon-tools,2026-07-02 11:48:05.168,2,1,2,0.005
wescon-tools,2026-07-02 11:48:05.175,1,1,1,0.003
wescon-tools,2026-07-02 11:55:18.808,774,1,774,2.481
wescon-tools,2026-07-02 11:55:21.032,774,1,774,2.197
wescon-tools,2026-07-02 11:55:21.199,18,1,18,0.161
wescon-tools,2026-07-02 11:55:29.159,1465,2,1465,7.330
wescon-tools,2026-07-02 11:55:29.294,18,1,18,0.039
wescon-tools,2026-07-02 11:55:29.355,18,1,18,0.058
wescon-tools,2026-07-02 11:55:29.616,216,1,216,0.231
wescon-tools,2026-07-02 11:55:29.653,18,1,18,0.014
wescon-tools,2026-07-02 11:55:29.737,36,1,36,0.082
wescon-tools,2026-07-02 11:55:29.752,1,1,1,0.008
wescon-tools,2026-07-02 11:55:29.762,2,1,2,0.008
wescon-tools,2026-07-02 11:55:29.770,1,1,1,0.003
wescon-tools,2026-07-02 11:55:30.406,774,1,774,0.634
wescon-tools,2026-07-02 11:55:31.151,774,1,774,0.744
wescon-tools,2026-07-02 11:55:31.236,18,1,18,0.084
wescon-tools,2026-07-02 11:55:36.009,1465,2,1465,4.451
wescon-tools,2026-07-02 11:55:36.057,18,1,18,0.042
wescon-tools,2026-07-02 11:55:36.123,18,1,18,0.064
wescon-tools,2026-07-02 11:55:36.514,216,1,216,0.391
wescon-tools,2026-07-02 11:55:36.542,18,1,18,0.027
wescon-tools,2026-07-02 11:55:36.768,36,1,36,0.225
wescon-tools,2026-07-02 11:55:36.785,1,1,1,0.017
wescon-tools,2026-07-02 11:55:36.821,2,1,2,0.036
wescon-tools,2026-07-02 11:55:36.826,1,1,1,0.005
wescon-tools,2026-07-02 13:14:25.638,774,1,774,0.615
wescon-tools,2026-07-02 13:14:26.244,774,1,774,0.589
wescon-tools,2026-07-02 13:14:26.272,18,1,18,0.022
wescon-tools,2026-07-02 13:14:29.047,1465,2,1465,2.393
wescon-tools,2026-07-02 13:14:29.160,18,1,18,0.023
wescon-tools,2026-07-02 13:14:29.182,18,1,18,0.019
wescon-tools,2026-07-02 13:14:29.338,216,1,216,0.133
wescon-tools,2026-07-02 13:14:29.371,18,1,18,0.011
wescon-tools,2026-07-02 13:14:29.419,36,1,36,0.046
wescon-tools,2026-07-02 13:14:29.430,1,1,1,0.004
wescon-tools,2026-07-02 13:14:29.440,2,1,2,0.006
wescon-tools,2026-07-02 13:14:29.446,1,1,1,0.003
wescon-tools,2026-07-02 13:14:29.958,774,1,774,0.505
wescon-tools,2026-07-02 13:14:30.410,774,1,774,0.451
wescon-tools,2026-07-02 13:14:30.425,18,1,18,0.013
wescon-tools,2026-07-02 13:14:32.578,1465,2,1465,1.881
wescon-tools,2026-07-02 13:14:32.602,18,1,18,0.022
wescon-tools,2026-07-02 13:14:32.627,18,1,18,0.020
wescon-tools,2026-07-02 13:14:32.771,216,1,216,0.144
wescon-tools,2026-07-02 13:14:32.780,18,1,18,0.009
wescon-tools,2026-07-02 13:14:32.844,36,1,36,0.064
wescon-tools,2026-07-02 13:14:32.862,1,1,1,0.017
wescon-tools,2026-07-02 13:14:32.870,2,1,2,0.008
wescon-tools,2026-07-02 13:14:32.875,1,1,1,0.005
wescon-tools,2026-07-02 13:19:21.236,774,1,774,0.770
wescon-tools,2026-07-02 13:19:21.702,774,1,774,0.450
wescon-tools,2026-07-02 13:19:21.727,18,1,18,0.017
wescon-tools,2026-07-02 13:19:24.304,1465,2,1465,2.219
wescon-tools,2026-07-02 13:19:24.882,774,1,774,0.519
wescon-tools,2026-07-02 13:19:25.348,774,1,774,0.465
wescon-tools,2026-07-02 13:19:25.366,18,1,18,0.017
wescon-tools,2026-07-02 13:19:27.317,1465,2,1465,1.684
wescon-tools,2026-07-02 13:21:34.158,774,1,774,0.711
wescon-tools,2026-07-02 13:21:34.630,774,1,774,0.454
wescon-tools,2026-07-02 13:21:34.672,18,1,18,0.034
wescon-tools,2026-07-02 13:21:37.570,1465,2,1465,2.297
wescon-tools,2026-07-02 13:21:37.664,1,1,1,0.032
wescon-tools,2026-07-02 13:21:37.744,18,1,18,0.011
wescon-tools,2026-07-02 13:31:44.309,68,1,68,0.073
wescon-tools,2026-07-02 13:31:44.369,68,1,68,0.047
wescon-tools,2026-07-02 13:31:44.376,1,1,1,0.004
wescon-tools,2026-07-02 13:31:45.308,141,1,141,0.227
wescon-tools,2026-07-02 13:58:14.450,774,1,774,0.456
wescon-tools,2026-07-02 13:58:14.845,774,1,774,0.374
wescon-tools,2026-07-02 13:58:14.864,18,1,18,0.013
wescon-tools,2026-07-02 13:58:17.581,1465,2,1465,2.092
wescon-tools,2026-07-02 14:00:12.507,68,1,68,0.073
wescon-tools,2026-07-02 14:00:12.569,68,1,68,0.048
wescon-tools,2026-07-02 14:00:12.575,1,1,1,0.004
wescon-tools,2026-07-02 14:00:13.372,141,1,141,0.185
wescon-tools,2026-07-02 14:00:13.425,1,1,1,0.006
wescon-tools,2026-07-02 14:00:13.431,1,1,1,0.005
wescon-tools,2026-07-02 14:00:13.487,12,1,12,0.031
wescon-tools,2026-07-02 14:00:13.512,1,1,1,0.004
wescon-tools,2026-07-02 14:00:13.524,2,1,2,0.009
wescon-tools,2026-07-02 14:00:13.530,0,0,0,0.000
wescon-tools,2026-07-02 14:00:13.533,0,0,0,0.000
wescon-tools,2026-07-02 14:00:13.537,0,0,0,0.000
wescon-tools,2026-07-02 14:35:53.586,68,1,68,0.071
wescon-tools,2026-07-02 14:35:53.644,68,1,68,0.044
wescon-tools,2026-07-02 14:35:53.651,1,1,1,0.004
wescon-tools,2026-07-02 14:35:54.253,141,1,141,0.215
wescon-tools,2026-07-02 14:35:54.307,1,1,1,0.006
wescon-tools,2026-07-02 14:35:54.314,1,1,1,0.006
wescon-tools,2026-07-02 14:35:54.364,12,1,12,0.026
wescon-tools,2026-07-02 14:35:54.388,1,1,1,0.003
wescon-tools,2026-07-02 14:35:54.398,2,1,2,0.007
wescon-tools,2026-07-02 14:35:54.404,0,0,0,0.000
wescon-tools,2026-07-02 14:35:54.407,0,0,0,0.000
wescon-tools,2026-07-02 14:35:54.410,0,0,0,0.000
wescon-tools,2026-07-02 14:35:54.457,68,1,68,0.045
wescon-tools,2026-07-02 14:35:54.502,68,1,68,0.044
wescon-tools,2026-07-02 14:35:54.506,1,1,1,0.004
wescon-tools,2026-07-02 14:35:55.082,141,1,141,0.165
wescon-tools,2026-07-02 14:35:55.089,1,1,1,0.006
wescon-tools,2026-07-02 14:35:55.094,1,1,1,0.005
wescon-tools,2026-07-02 14:35:55.116,12,1,12,0.021
wescon-tools,2026-07-02 14:35:55.120,1,1,1,0.004
wescon-tools,2026-07-02 14:35:55.129,2,1,2,0.009
wescon-tools,2026-07-02 14:35:55.129,0,0,0,0.000
wescon-tools,2026-07-02 14:35:55.129,0,0,0,0.000
wescon-tools,2026-07-02 14:35:55.129,0,0,0,0.000
wescon-tools,2026-07-02 14:39:29.172,68,1,68,0.084
wescon-tools,2026-07-02 14:39:29.235,68,1,68,0.049
wescon-tools,2026-07-02 14:39:29.242,1,1,1,0.004
wescon-tools,2026-07-02 14:39:29.807,141,1,141,0.204
wescon-tools,2026-07-02 14:39:29.859,1,1,1,0.006
wescon-tools,2026-07-02 14:39:29.865,1,1,1,0.005
wescon-tools,2026-07-02 14:39:29.917,12,1,12,0.030
wescon-tools,2026-07-02 14:39:29.941,1,1,1,0.004
wescon-tools,2026-07-02 14:39:29.953,2,1,2,0.009
wescon-tools,2026-07-02 14:39:29.959,0,0,0,0.000
wescon-tools,2026-07-02 14:39:29.961,0,0,0,0.000
wescon-tools,2026-07-02 14:39:29.965,0,0,0,0.000
wescon-tools,2026-07-02 14:39:30.015,68,1,68,0.048
wescon-tools,2026-07-02 14:39:30.058,68,1,68,0.042
wescon-tools,2026-07-02 14:39:30.062,1,1,1,0.004
wescon-tools,2026-07-02 14:39:30.594,141,1,141,0.167
wescon-tools,2026-07-02 14:39:30.601,1,1,1,0.006
wescon-tools,2026-07-02 14:39:30.605,1,1,1,0.005
wescon-tools,2026-07-02 14:39:30.625,12,1,12,0.019
wescon-tools,2026-07-02 14:39:30.628,1,1,1,0.003
wescon-tools,2026-07-02 14:39:30.636,2,1,2,0.008
wescon-tools,2026-07-02 14:39:30.636,0,0,0,0.000
wescon-tools,2026-07-02 14:39:30.636,0,0,0,0.000
wescon-tools,2026-07-02 14:39:30.636,0,0,0,0.000
wescon-tools,2026-07-02 14:43:11.753,68,1,68,0.100
wescon-tools,2026-07-02 14:43:11.822,68,1,68,0.056
wescon-tools,2026-07-02 14:43:11.829,1,1,1,0.004
wescon-tools,2026-07-02 14:43:12.428,141,1,141,0.238
wescon-tools,2026-07-02 14:43:12.482,1,1,1,0.006
wescon-tools,2026-07-02 14:43:12.489,1,1,1,0.006
wescon-tools,2026-07-02 14:43:12.551,12,1,12,0.032
wescon-tools,2026-07-02 14:43:12.574,1,1,1,0.003
wescon-tools,2026-07-02 14:43:12.584,2,1,2,0.009
wescon-tools,2026-07-02 14:43:12.590,0,0,0,0.000
wescon-tools,2026-07-02 14:43:12.593,0,0,0,0.000
wescon-tools,2026-07-02 14:43:12.596,0,0,0,0.000
wescon-tools,2026-07-02 14:43:12.647,68,1,68,0.049
wescon-tools,2026-07-02 14:43:12.686,68,1,68,0.038
wescon-tools,2026-07-02 14:43:12.689,1,1,1,0.003
wescon-tools,2026-07-02 14:43:13.182,141,1,141,0.160
wescon-tools,2026-07-02 14:43:13.190,1,1,1,0.007
wescon-tools,2026-07-02 14:43:13.201,1,1,1,0.011
wescon-tools,2026-07-02 14:43:13.223,12,1,12,0.022
wescon-tools,2026-07-02 14:43:13.226,1,1,1,0.003
wescon-tools,2026-07-02 14:43:13.234,2,1,2,0.008
wescon-tools,2026-07-02 14:43:13.234,0,0,0,0.000
wescon-tools,2026-07-02 14:43:13.234,0,0,0,0.000
wescon-tools,2026-07-02 14:43:13.234,0,0,0,0.000
wescon-tools,2026-07-02 14:44:04.867,68,1,68,0.070
wescon-tools,2026-07-02 14:44:04.932,68,1,68,0.051
wescon-tools,2026-07-02 14:44:04.939,1,1,1,0.005
wescon-tools,2026-07-02 14:44:05.470,141,1,141,0.190
wescon-tools,2026-07-02 14:44:05.522,1,1,1,0.006
wescon-tools,2026-07-02 14:44:05.529,1,1,1,0.006
wescon-tools,2026-07-02 14:44:05.577,12,1,12,0.026
wescon-tools,2026-07-02 14:44:05.600,1,1,1,0.003
wescon-tools,2026-07-02 14:44:05.611,2,1,2,0.009
wescon-tools,2026-07-02 14:44:05.617,0,0,0,0.000
wescon-tools,2026-07-02 14:44:05.619,0,0,0,0.000
wescon-tools,2026-07-02 14:44:05.623,0,0,0,0.000
wescon-tools,2026-07-02 14:44:05.673,68,1,68,0.048
wescon-tools,2026-07-02 14:44:05.715,68,1,68,0.041
wescon-tools,2026-07-02 14:44:05.719,1,1,1,0.004
wescon-tools,2026-07-02 14:44:06.215,141,1,141,0.149
wescon-tools,2026-07-02 14:44:06.222,1,1,1,0.006
wescon-tools,2026-07-02 14:44:06.226,1,1,1,0.005
wescon-tools,2026-07-02 14:44:06.247,12,1,12,0.020
wescon-tools,2026-07-02 14:44:06.250,1,1,1,0.003
wescon-tools,2026-07-02 14:44:06.258,2,1,2,0.008
wescon-tools,2026-07-02 14:44:06.258,0,0,0,0.000
wescon-tools,2026-07-02 14:44:06.258,0,0,0,0.000
wescon-tools,2026-07-02 14:44:06.258,0,0,0,0.000
wescon-tools,2026-07-02 14:45:21.021,774,1,774,0.538
wescon-tools,2026-07-02 14:45:21.448,774,1,774,0.409
wescon-tools,2026-07-02 14:45:21.468,18,1,18,0.013
wescon-tools,2026-07-02 14:45:23.667,1465,2,1465,1.814
wescon-tools,2026-07-02 14:45:23.755,1,1,1,0.015
wescon-tools,2026-07-02 14:45:23.777,18,1,18,0.020
wescon-tools,2026-07-02 14:46:14.067,1,1,1,0.006
wescon-tools,2026-07-02 14:50:42.511,774,1,774,0.695
wescon-tools,2026-07-02 14:50:43.090,774,1,774,0.539
wescon-tools,2026-07-02 14:50:43.112,18,1,18,0.015
wescon-tools,2026-07-02 14:50:45.802,1465,2,1465,2.242
wescon-tools,2026-07-02 15:35:30.800,774,1,774,0.496
wescon-tools,2026-07-02 15:35:31.234,774,1,774,0.414
wescon-tools,2026-07-02 15:35:31.263,18,1,18,0.023
wescon-tools,2026-07-02 15:35:33.415,1465,2,1465,1.672
wescon-tools,2026-07-02 15:42:27.848,774,1,774,0.486
wescon-tools,2026-07-02 15:42:28.296,774,1,774,0.430
wescon-tools,2026-07-02 15:42:28.318,18,1,18,0.014
wescon-tools,2026-07-02 15:42:30.865,1465,2,1465,2.170
